,demand,drybulb,dewpnt,date,month,hour,day_of_week,day_of_year,weekend,holiday_name,holiday
1010147,943.0,-13.0,-19.0,1/28/2005,Jan,8,Fri,28,False,,False
1010148,951.0,-10.0,-16.0,1/28/2005,Jan,9,Fri,28,False,,False
1010149,947.0,-9.0,-14.0,1/28/2005,Jan,10,Fri,28,False,,False
1010150,934.0,-2.0,-9.0,1/28/2005,Jan,11,Fri,28,False,,False
1010151,920.0,5.0,-6.0,1/28/2005,Jan,12,Fri,28,False,,False
1010152,903.0,7.0,-7.0,1/28/2005,Jan,13,Fri,28,False,,False
1010153,882.0,10.0,-7.0,1/28/2005,Jan,14,Fri,28,False,,False
1010154,864.0,12.0,-6.0,1/28/2005,Jan,15,Fri,28,False,,False
1010155,845.0,11.0,-5.0,1/28/2005,Jan,16,Fri,28,False,,False
1010156,869.0,13.0,-5.0,1/28/2005,Jan,17,Fri,28,False,,False
1010157,925.0,11.0,-4.0,1/28/2005,Jan,18,Fri,28,False,,False
1010158,941.0,5.0,-3.0,1/28/2005,Jan,19,Fri,28,False,,False
1010159,922.0,5.0,-4.0,1/28/2005,Jan,20,Fri,28,False,,False
1010160,898.0,4.0,-4.0,1/28/2005,Jan,21,Fri,28,False,,False
1010161,870.0,2.0,-5.0,1/28/2005,Jan,22,Fri,28,False,,False
1010162,813.0,1.0,-4.0,1/28/2005,Jan,23,Fri,28,False,,False
1010163,768.0,-1.0,-5.0,1/28/2005,Jan,24,Fri,28,False,,False
1010164,718.0,-3.0,-7.0,1/29/2005,Jan,1,Sat,29,True,,False
1010165,693.0,-2.0,-7.0,1/29/2005,Jan,2,Sat,29,True,,False
1010166,703.0,-4.0,-8.0,1/29/2005,Jan,3,Sat,29,True,,False
1010167,688.0,-4.0,-9.0,1/29/2005,Jan,4,Sat,29,True,,False
1010168,683.0,-5.0,-9.0,1/29/2005,Jan,5,Sat,29,True,,False
1010169,695.0,-5.0,-9.0,1/29/2005,Jan,6,Sat,29,True,,False
1010170,749.0,-5.0,-10.0,1/29/2005,Jan,7,Sat,29,True,,False
1010171,795.0,-7.0,-11.0,1/29/2005,Jan,8,Sat,29,True,,False
1010172,820.0,-5.0,-10.0,1/29/2005,Jan,9,Sat,29,True,,False
1010173,828.0,-2.0,-7.0,1/29/2005,Jan,10,Sat,29,True,,False
1010174,823.0,8.0,-2.0,1/29/2005,Jan,11,Sat,29,True,,False
1010175,822.0,13.0,-1.0,1/29/2005,Jan,12,Sat,29,True,,False
1010176,818.0,16.0,0.0,1/29/2005,Jan,13,Sat,29,True,,False
1010177,797.0,18.0,0.0,1/29/2005,Jan,14,Sat,29,True,,False
1010178,805.0,20.0,1.0,1/29/2005,Jan,15,Sat,29,True,,False
1010179,785.0,22.0,2.0,1/29/2005,Jan,16,Sat,29,True,,False
1010180,807.0,22.0,3.0,1/29/2005,Jan,17,Sat,29,True,,False
1010181,875.0,20.0,3.0,1/29/2005,Jan,18,Sat,29,True,,False
1010182,877.0,18.0,4.0,1/29/2005,Jan,19,Sat,29,True,,False
1010183,848.0,18.0,5.0,1/29/2005,Jan,20,Sat,29,True,,False
1010184,827.0,20.0,5.0,1/29/2005,Jan,21,Sat,29,True,,False
1010185,794.0,20.0,5.0,1/29/2005,Jan,22,Sat,29,True,,False
1010186,726.0,19.0,5.0,1/29/2005,Jan,23,Sat,29,True,,False
1010187,669.0,20.0,4.0,1/29/2005,Jan,24,Sat,29,True,,False
1010188,632.0,16.0,3.0,1/30/2005,Jan,1,Sun,30,True,,False
1010189,610.0,13.0,7.0,1/30/2005,Jan,2,Sun,30,True,,False
1010190,596.0,12.0,7.0,1/30/2005,Jan,3,Sun,30,True,,False
1010191,594.0,12.0,8.0,1/30/2005,Jan,4,Sun,30,True,,False
1010192,591.0,11.0,8.0,1/30/2005,Jan,5,Sun,30,True,,False
1010193,619.0,11.0,7.0,1/30/2005,Jan,6,Sun,30,True,,False
1010194,655.0,9.0,5.0,1/30/2005,Jan,7,Sun,30,True,,False
1010195,708.0,10.0,7.0,1/30/2005,Jan,8,Sun,30,True,,False
1010196,746.0,12.0,8.0,1/30/2005,Jan,9,Sun,30,True,,False
1010197,813.0,14.0,9.0,1/30/2005,Jan,10,Sun,30,True,,False
1010198,795.0,20.0,9.0,1/30/2005,Jan,11,Sun,30,True,,False
1010199,792.0,23.0,10.0,1/30/2005,Jan,12,Sun,30,True,,False
1010200,775.0,25.0,12.0,1/30/2005,Jan,13,Sun,30,True,,False
1010201,759.0,26.0,15.0,1/30/2005,Jan,14,Sun,30,True,,False
1010202,742.0,27.0,15.0,1/30/2005,Jan,15,Sun,30,True,,False
1010203,749.0,26.0,15.0,1/30/2005,Jan,16,Sun,30,True,,False
1010204,772.0,25.0,15.0,1/30/2005,Jan,17,Sun,30,True,,False
1010205,857.0,24.0,14.0,1/30/2005,Jan,18,Sun,30,True,,False
1010206,869.0,23.0,14.0,1/30/2005,Jan,19,Sun,30,True,,False
1010207,846.0,22.0,14.0,1/30/2005,Jan,20,Sun,30,True,,False
1010208,819.0,16.0,11.0,1/30/2005,Jan,21,Sun,30,True,,False
1010209,775.0,18.0,13.0,1/30/2005,Jan,22,Sun,30,True,,False
1010210,711.0,12.0,9.0,1/30/2005,Jan,23,Sun,30,True,,False
1010211,678.0,8.0,7.0,1/30/2005,Jan,24,Sun,30,True,,False
1010212,633.0,8.0,4.0,1/31/2005,Jan,1,Mon,31,False,,False
1010213,626.0,5.0,0.0,1/31/2005,Jan,2,Mon,31,False,,False
1010214,622.0,4.0,1.0,1/31/2005,Jan,3,Mon,31,False,,False
1010215,631.0,0.0,-2.0,1/31/2005,Jan,4,Mon,31,False,,False
1010216,650.0,1.0,-2.0,1/31/2005,Jan,5,Mon,31,False,,False
1010217,722.0,0.0,-3.0,1/31/2005,Jan,6,Mon,31,False,,False
1010218,841.0,0.0,-5.0,1/31/2005,Jan,7,Mon,31,False,,False
1010219,894.0,0.0,-4.0,1/31/2005,Jan,8,Mon,31,False,,False
1010220,887.0,0.0,-2.0,1/31/2005,Jan,9,Mon,31,False,,False
1010221,879.0,3.0,1.0,1/31/2005,Jan,10,Mon,31,False,,False
1010222,875.0,8.0,5.0,1/31/2005,Jan,11,Mon,31,False,,False
1010223,876.0,15.0,7.0,1/31/2005,Jan,12,Mon,31,False,,False
1010224,864.0,19.0,3.0,1/31/2005,Jan,13,Mon,31,False,,False
1010225,852.0,21.0,1.0,1/31/2005,Jan,14,Mon,31,False,,False
1010226,835.0,23.0,4.0,1/31/2005,Jan,15,Mon,31,False,,False
1010227,829.0,23.0,4.0,1/31/2005,Jan,16,Mon,31,False,,False
1010228,849.0,23.0,3.0,1/31/2005,Jan,17,Mon,31,False,,False
1010229,913.0,20.0,2.0,1/31/2005,Jan,18,Mon,31,False,,False
1010230,932.0,18.0,0.0,1/31/2005,Jan,19,Mon,31,False,,False
1010231,915.0,13.0,2.0,1/31/2005,Jan,20,Mon,31,False,,False
1010232,897.0,11.0,2.0,1/31/2005,Jan,21,Mon,31,False,,False
1010233,854.0,12.0,3.0,1/31/2005,Jan,22,Mon,31,False,,False
1010234,775.0,7.0,2.0,1/31/2005,Jan,23,Mon,31,False,,False
1010235,723.0,4.0,0.0,1/31/2005,Jan,24,Mon,31,False,,False
1010236,678.0,6.0,2.0,2/1/2005,Feb,1,Tue,32,False,,False
1010237,668.0,6.0,2.0,2/1/2005,Feb,2,Tue,32,False,,False
1010238,659.0,4.0,0.0,2/1/2005,Feb,3,Tue,32,False,,False
1010239,664.0,3.0,0.0,2/1/2005,Feb,4,Tue,32,False,,False
1010240,687.0,4.0,0.0,2/1/2005,Feb,5,Tue,32,False,,False
1010241,739.0,3.0,0.0,2/1/2005,Feb,6,Tue,32,False,,False
1010242,864.0,4.0,0.0,2/1/2005,Feb,7,Tue,32,False,,False
1010243,910.0,3.0,0.0,2/1/2005,Feb,8,Tue,32,False,,False
1010244,894.0,2.0,0.0,2/1/2005,Feb,9,Tue,32,False,,False
1010245,880.0,8.0,3.0,2/1/2005,Feb,10,Tue,32,False,,False
1010246,871.0,13.0,6.0,2/1/2005,Feb,11,Tue,32,False,,False
1010247,864.0,18.0,7.0,2/1/2005,Feb,12,Tue,32,False,,False
1010248,848.0,23.0,7.0,2/1/2005,Feb,13,Tue,32,False,,False
1010249,829.0,27.0,7.0,2/1/2005,Feb,14,Tue,32,False,,False
1010250,808.0,28.0,8.0,2/1/2005,Feb,15,Tue,32,False,,False
1010251,804.0,30.0,9.0,2/1/2005,Feb,16,Tue,32,False,,False
1010252,828.0,29.0,9.0,2/1/2005,Feb,17,Tue,32,False,,False
1010253,900.0,25.0,12.0,2/1/2005,Feb,18,Tue,32,False,,False
1010254,923.0,21.0,9.0,2/1/2005,Feb,19,Tue,32,False,,False
1010255,906.0,20.0,9.0,2/1/2005,Feb,20,Tue,32,False,,False
1010256,886.0,14.0,6.0,2/1/2005,Feb,21,Tue,32,False,,False
1010257,843.0,14.0,8.0,2/1/2005,Feb,22,Tue,32,False,,False
1010258,761.0,14.0,8.0,2/1/2005,Feb,23,Tue,32,False,,False
1010259,708.0,12.0,9.0,2/1/2005,Feb,24,Tue,32,False,,False
1010260,686.0,10.0,7.0,2/2/2005,Feb,1,Wed,33,False,,False
1010261,666.0,9.0,6.0,2/2/2005,Feb,2,Wed,33,False,,False
1010262,657.0,7.0,4.0,2/2/2005,Feb,3,Wed,33,False,,False
1010263,660.0,7.0,4.0,2/2/2005,Feb,4,Wed,33,False,,False
1010264,689.0,7.0,2.0,2/2/2005,Feb,5,Wed,33,False,,False
1010265,735.0,7.0,2.0,2/2/2005,Feb,6,Wed,33,False,,False
1010266,842.0,6.0,2.0,2/2/2005,Feb,7,Wed,33,False,,False
1010267,892.0,4.0,1.0,2/2/2005,Feb,8,Wed,33,False,,False
1010268,868.0,2.0,0.0,2/2/2005,Feb,9,Wed,33,False,,False
1010269,855.0,9.0,6.0,2/2/2005,Feb,10,Wed,33,False,,False
1010270,843.0,16.0,9.0,2/2/2005,Feb,11,Wed,33,False,,False
1010271,852.0,21.0,11.0,2/2/2005,Feb,12,Wed,33,False,,False
1010272,831.0,25.0,12.0,2/2/2005,Feb,13,Wed,33,False,,False
1010273,806.0,30.0,13.0,2/2/2005,Feb,14,Wed,33,False,,False
1010274,794.0,32.0,14.0,2/2/2005,Feb,15,Wed,33,False,,False
1010275,787.0,32.0,15.0,2/2/2005,Feb,16,Wed,33,False,,False
1010276,807.0,30.0,15.0,2/2/2005,Feb,17,Wed,33,False,,False
1010277,867.0,28.0,15.0,2/2/2005,Feb,18,Wed,33,False,,False
1010278,895.0,25.0,15.0,2/2/2005,Feb,19,Wed,33,False,,False
1010279,881.0,22.0,14.0,2/2/2005,Feb,20,Wed,33,False,,False
1010280,865.0,19.0,13.0,2/2/2005,Feb,21,Wed,33,False,,False
1010281,823.0,15.0,11.0,2/2/2005,Feb,22,Wed,33,False,,False
1010282,741.0,15.0,12.0,2/2/2005,Feb,23,Wed,33,False,,False
1010283,688.0,12.0,9.0,2/2/2005,Feb,24,Wed,33,False,,False
1010284,663.0,12.0,9.0,2/3/2005,Feb,1,Thu,34,False,,False
1010285,644.0,11.0,6.0,2/3/2005,Feb,2,Thu,34,False,,False
1010286,635.0,13.0,6.0,2/3/2005,Feb,3,Thu,34,False,,False
1010287,637.0,14.0,6.0,2/3/2005,Feb,4,Thu,34,False,,False
1010288,656.0,20.0,7.0,2/3/2005,Feb,5,Thu,34,False,,False
1010289,711.0,19.0,6.0,2/3/2005,Feb,6,Thu,34,False,,False
1010290,823.0,19.0,5.0,2/3/2005,Feb,7,Thu,34,False,,False
1010291,872.0,17.0,5.0,2/3/2005,Feb,8,Thu,34,False,,False
1010292,865.0,23.0,6.0,2/3/2005,Feb,9,Thu,34,False,,False
1010293,862.0,25.0,5.0,2/3/2005,Feb,10,Thu,34,False,,False
1010294,852.0,29.0,7.0,2/3/2005,Feb,11,Thu,34,False,,False
1010295,844.0,34.0,4.0,2/3/2005,Feb,12,Thu,34,False,,False
1010296,823.0,35.0,6.0,2/3/2005,Feb,13,Thu,34,False,,False
1010297,813.0,36.0,6.0,2/3/2005,Feb,14,Thu,34,False,,False
1010298,802.0,38.0,6.0,2/3/2005,Feb,15,Thu,34,False,,False
1010299,799.0,38.0,8.0,2/3/2005,Feb,16,Thu,34,False,,False
1010300,815.0,37.0,10.0,2/3/2005,Feb,17,Thu,34,False,,False
1010301,867.0,36.0,12.0,2/3/2005,Feb,18,Thu,34,False,,False
1010302,885.0,35.0,10.0,2/3/2005,Feb,19,Thu,34,False,,False
1010303,865.0,32.0,13.0,2/3/2005,Feb,20,Thu,34,False,,False
1010304,845.0,29.0,14.0,2/3/2005,Feb,21,Thu,34,False,,False
1010305,792.0,26.0,13.0,2/3/2005,Feb,22,Thu,34,False,,False
1010306,709.0,27.0,15.0,2/3/2005,Feb,23,Thu,34,False,,False
1010307,658.0,28.0,16.0,2/3/2005,Feb,24,Thu,34,False,,False
1010308,628.0,27.0,17.0,2/4/2005,Feb,1,Fri,35,False,,False
1010309,602.0,26.0,16.0,2/4/2005,Feb,2,Fri,35,False,,False
1010310,596.0,25.0,16.0,2/4/2005,Feb,3,Fri,35,False,,False
1010311,590.0,22.0,15.0,2/4/2005,Feb,4,Fri,35,False,,False
1010312,615.0,21.0,16.0,2/4/2005,Feb,5,Fri,35,False,,False
1010313,665.0,19.0,16.0,2/4/2005,Feb,6,Fri,35,False,,False
1010314,776.0,18.0,14.0,2/4/2005,Feb,7,Fri,35,False,,False
1010315,832.0,16.0,13.0,2/4/2005,Feb,8,Fri,35,False,,False
1010316,827.0,19.0,14.0,2/4/2005,Feb,9,Fri,35,False,,False
1010317,827.0,19.0,14.0,2/4/2005,Feb,10,Fri,35,False,,False
1010318,819.0,20.0,15.0,2/4/2005,Feb,11,Fri,35,False,,False
1010319,809.0,26.0,17.0,2/4/2005,Feb,12,Fri,35,False,,False
1010320,789.0,32.0,15.0,2/4/2005,Feb,13,Fri,35,False,,False
1010321,783.0,34.0,16.0,2/4/2005,Feb,14,Fri,35,False,,False
1010322,766.0,35.0,16.0,2/4/2005,Feb,15,Fri,35,False,,False
1010323,761.0,36.0,16.0,2/4/2005,Feb,16,Fri,35,False,,False
1010324,770.0,36.0,13.0,2/4/2005,Feb,17,Fri,35,False,,False
1010325,819.0,33.0,12.0,2/4/2005,Feb,18,Fri,35,False,,False
1010326,837.0,31.0,12.0,2/4/2005,Feb,19,Fri,35,False,,False
1010327,818.0,30.0,12.0,2/4/2005,Feb,20,Fri,35,False,,False
1010328,804.0,26.0,12.0,2/4/2005,Feb,21,Fri,35,False,,False
1010329,773.0,28.0,12.0,2/4/2005,Feb,22,Fri,35,False,,False
1010330,703.0,25.0,13.0,2/4/2005,Feb,23,Fri,35,False,,False
1010331,654.0,22.0,14.0,2/4/2005,Feb,24,Fri,35,False,,False
1010332,620.0,21.0,14.0,2/5/2005,Feb,1,Sat,36,True,,False
1010333,588.0,20.0,14.0,2/5/2005,Feb,2,Sat,36,True,,False
1010334,578.0,20.0,15.0,2/5/2005,Feb,3,Sat,36,True,,False
1010335,575.0,19.0,14.0,2/5/2005,Feb,4,Sat,36,True,,False
1010336,581.0,20.0,12.0,2/5/2005,Feb,5,Sat,36,True,,False
1010337,606.0,18.0,12.0,2/5/2005,Feb,6,Sat,36,True,,False
1010338,655.0,19.0,14.0,2/5/2005,Feb,7,Sat,36,True,,False
1010339,699.0,17.0,13.0,2/5/2005,Feb,8,Sat,36,True,,False
1010340,742.0,17.0,13.0,2/5/2005,Feb,9,Sat,36,True,,False
1010341,762.0,21.0,15.0,2/5/2005,Feb,10,Sat,36,True,,False
1010342,756.0,27.0,16.0,2/5/2005,Feb,11,Sat,36,True,,False
1010343,751.0,33.0,18.0,2/5/2005,Feb,12,Sat,36,True,,False
1010344,733.0,36.0,21.0,2/5/2005,Feb,13,Sat,36,True,,False
1010345,705.0,37.0,23.0,2/5/2005,Feb,14,Sat,36,True,,False
1010346,689.0,39.0,24.0,2/5/2005,Feb,15,Sat,36,True,,False
1010347,685.0,39.0,24.0,2/5/2005,Feb,16,Sat,36,True,,False
1010348,701.0,37.0,24.0,2/5/2005,Feb,17,Sat,36,True,,False
1010349,768.0,34.0,23.0,2/5/2005,Feb,18,Sat,36,True,,False
1010350,791.0,30.0,22.0,2/5/2005,Feb,19,Sat,36,True,,False
1010351,765.0,30.0,22.0,2/5/2005,Feb,20,Sat,36,True,,False
1010352,748.0,27.0,22.0,2/5/2005,Feb,21,Sat,36,True,,False
1010353,714.0,26.0,22.0,2/5/2005,Feb,22,Sat,36,True,,False
1010354,655.0,25.0,21.0,2/5/2005,Feb,23,Sat,36,True,,False
1010355,615.0,21.0,19.0,2/5/2005,Feb,24,Sat,36,True,,False
1010356,580.0,23.0,20.0,2/6/2005,Feb,1,Sun,37,True,,False
1010357,551.0,20.0,19.0,2/6/2005,Feb,2,Sun,37,True,,False
1010358,542.0,19.0,18.0,2/6/2005,Feb,3,Sun,37,True,,False
1010359,539.0,18.0,16.0,2/6/2005,Feb,4,Sun,37,True,,False
1010360,544.0,19.0,16.0,2/6/2005,Feb,5,Sun,37,True,,False
1010361,568.0,18.0,16.0,2/6/2005,Feb,6,Sun,37,True,,False
1010362,605.0,17.0,14.0,2/6/2005,Feb,7,Sun,37,True,,False
1010363,656.0,19.0,16.0,2/6/2005,Feb,8,Sun,37,True,,False
1010364,707.0,17.0,15.0,2/6/2005,Feb,9,Sun,37,True,,False
1010365,729.0,23.0,20.0,2/6/2005,Feb,10,Sun,37,True,,False
1010366,732.0,30.0,23.0,2/6/2005,Feb,11,Sun,37,True,,False
1010367,723.0,35.0,25.0,2/6/2005,Feb,12,Sun,37,True,,False
1010368,704.0,43.0,25.0,2/6/2005,Feb,13,Sun,37,True,,False
1010369,687.0,45.0,25.0,2/6/2005,Feb,14,Sun,37,True,,False
1010370,675.0,47.0,24.0,2/6/2005,Feb,15,Sun,37,True,,False
1010371,675.0,49.0,23.0,2/6/2005,Feb,16,Sun,37,True,,False
1010372,694.0,50.0,21.0,2/6/2005,Feb,17,Sun,37,True,,False
1010373,762.0,48.0,22.0,2/6/2005,Feb,18,Sun,37,True,,False
1010374,766.0,40.0,25.0,2/6/2005,Feb,19,Sun,37,True,,False
1010375,733.0,35.0,25.0,2/6/2005,Feb,20,Sun,37,True,,False
1010376,713.0,34.0,24.0,2/6/2005,Feb,21,Sun,37,True,,False
1010377,681.0,39.0,24.0,2/6/2005,Feb,22,Sun,37,True,,False
1010378,627.0,41.0,24.0,2/6/2005,Feb,23,Sun,37,True,,False
1010379,590.0,44.0,24.0,2/6/2005,Feb,24,Sun,37,True,,False
1010380,558.0,44.0,23.0,2/7/2005,Feb,1,Mon,38,False,,False
1010381,535.0,43.0,24.0,2/7/2005,Feb,2,Mon,38,False,,False
1010382,528.0,45.0,24.0,2/7/2005,Feb,3,Mon,38,False,,False
1010383,532.0,43.0,24.0,2/7/2005,Feb,4,Mon,38,False,,False
1010384,561.0,43.0,23.0,2/7/2005,Feb,5,Mon,38,False,,False
1010385,615.0,43.0,22.0,2/7/2005,Feb,6,Mon,38,False,,False
1010386,730.0,43.0,22.0,2/7/2005,Feb,7,Mon,38,False,,False
1010387,787.0,42.0,20.0,2/7/2005,Feb,8,Mon,38,False,,False
1010388,785.0,41.0,21.0,2/7/2005,Feb,9,Mon,38,False,,False
1010389,785.0,43.0,17.0,2/7/2005,Feb,10,Mon,38,False,,False
1010390,782.0,45.0,17.0,2/7/2005,Feb,11,Mon,38,False,,False
1010391,781.0,46.0,14.0,2/7/2005,Feb,12,Mon,38,False,,False
1010392,769.0,47.0,14.0,2/7/2005,Feb,13,Mon,38,False,,False
1010393,761.0,48.0,14.0,2/7/2005,Feb,14,Mon,38,False,,False
1010394,747.0,48.0,16.0,2/7/2005,Feb,15,Mon,38,False,,False
1010395,739.0,48.0,16.0,2/7/2005,Feb,16,Mon,38,False,,False
1010396,756.0,47.0,17.0,2/7/2005,Feb,17,Mon,38,False,,False
1010397,815.0,45.0,20.0,2/7/2005,Feb,18,Mon,38,False,,False
1010398,836.0,43.0,20.0,2/7/2005,Feb,19,Mon,38,False,,False
1010399,816.0,43.0,18.0,2/7/2005,Feb,20,Mon,38,False,,False
1010400,789.0,41.0,18.0,2/7/2005,Feb,21,Mon,38,False,,False
1010401,736.0,36.0,25.0,2/7/2005,Feb,22,Mon,38,False,,False
1010402,658.0,35.0,25.0,2/7/2005,Feb,23,Mon,38,False,,False
1010403,604.0,35.0,26.0,2/7/2005,Feb,24,Mon,38,False,,False
1010404,571.0,37.0,23.0,2/8/2005,Feb,1,Tue,39,False,,False
1010405,546.0,36.0,25.0,2/8/2005,Feb,2,Tue,39,False,,False
1010406,539.0,36.0,26.0,2/8/2005,Feb,3,Tue,39,False,,False
1010407,539.0,36.0,26.0,2/8/2005,Feb,4,Tue,39,False,,False
1010408,556.0,41.0,20.0,2/8/2005,Feb,5,Tue,39,False,,False
1010409,607.0,42.0,18.0,2/8/2005,Feb,6,Tue,39,False,,False
1010410,732.0,41.0,21.0,2/8/2005,Feb,7,Tue,39,False,,False
1010411,789.0,38.0,28.0,2/8/2005,Feb,8,Tue,39,False,,False
1010412,794.0,40.0,25.0,2/8/2005,Feb,9,Tue,39,False,,False
1010413,796.0,38.0,29.0,2/8/2005,Feb,10,Tue,39,False,,False
1010414,797.0,39.0,28.0,2/8/2005,Feb,11,Tue,39,False,,False
1010415,804.0,37.0,32.0,2/8/2005,Feb,12,Tue,39,False,,False
1010416,795.0,37.0,34.0,2/8/2005,Feb,13,Tue,39,False,,False
1010417,787.0,38.0,36.0,2/8/2005,Feb,14,Tue,39,False,,False
1010418,776.0,39.0,34.0,2/8/2005,Feb,15,Tue,39,False,,False
1010419,782.0,39.0,34.0,2/8/2005,Feb,16,Tue,39,False,,False
1010420,809.0,38.0,34.0,2/8/2005,Feb,17,Tue,39,False,,False
1010421,844.0,38.0,34.0,2/8/2005,Feb,18,Tue,39,False,,False
1010422,847.0,37.0,34.0,2/8/2005,Feb,19,Tue,39,False,,False
1010423,825.0,37.0,36.0,2/8/2005,Feb,20,Tue,39,False,,False
1010424,795.0,37.0,36.0,2/8/2005,Feb,21,Tue,39,False,,False
1010425,737.0,38.0,36.0,2/8/2005,Feb,22,Tue,39,False,,False
1010426,657.0,37.0,35.0,2/8/2005,Feb,23,Tue,39,False,,False
1010427,614.0,37.0,35.0,2/8/2005,Feb,24,Tue,39,False,,False
1010428,578.0,37.0,35.0,2/9/2005,Feb,1,Wed,40,False,,False
1010429,558.0,36.0,35.0,2/9/2005,Feb,2,Wed,40,False,,False
1010430,549.0,36.0,34.0,2/9/2005,Feb,3,Wed,40,False,,False
1010431,542.0,36.0,34.0,2/9/2005,Feb,4,Wed,40,False,,False
1010432,561.0,36.0,34.0,2/9/2005,Feb,5,Wed,40,False,,False
1010433,614.0,34.0,34.0,2/9/2005,Feb,6,Wed,40,False,,False
1010434,734.0,34.0,33.0,2/9/2005,Feb,7,Wed,40,False,,False
1010435,795.0,34.0,33.0,2/9/2005,Feb,8,Wed,40,False,,False
1010436,797.0,34.0,30.0,2/9/2005,Feb,9,Wed,40,False,,False
1010437,797.0,34.0,30.0,2/9/2005,Feb,10,Wed,40,False,,False
1010438,798.0,33.0,30.0,2/9/2005,Feb,11,Wed,40,False,,False
1010439,811.0,32.0,28.0,2/9/2005,Feb,12,Wed,40,False,,False
1010440,804.0,32.0,28.0,2/9/2005,Feb,13,Wed,40,False,,False
1010441,796.0,31.0,27.0,2/9/2005,Feb,14,Wed,40,False,,False
1010442,790.0,31.0,27.0,2/9/2005,Feb,15,Wed,40,False,,False
1010443,784.0,31.0,27.0,2/9/2005,Feb,16,Wed,40,False,,False
1010444,803.0,30.0,28.0,2/9/2005,Feb,17,Wed,40,False,,False
1010445,840.0,31.0,28.0,2/9/2005,Feb,18,Wed,40,False,,False
1010446,850.0,30.0,27.0,2/9/2005,Feb,19,Wed,40,False,,False
1010447,830.0,30.0,28.0,2/9/2005,Feb,20,Wed,40,False,,False
1010448,807.0,30.0,28.0,2/9/2005,Feb,21,Wed,40,False,,False
1010449,761.0,28.0,28.0,2/9/2005,Feb,22,Wed,40,False,,False
1010450,678.0,28.0,27.0,2/9/2005,Feb,23,Wed,40,False,,False
1010451,622.0,28.0,27.0,2/9/2005,Feb,24,Wed,40,False,,False
1010452,596.0,28.0,27.0,2/10/2005,Feb,1,Thu,41,False,,False
1010453,573.0,27.0,26.0,2/10/2005,Feb,2,Thu,41,False,,False
1010454,563.0,27.0,25.0,2/10/2005,Feb,3,Thu,41,False,,False
1010455,561.0,26.0,24.0,2/10/2005,Feb,4,Thu,41,False,,False
1010456,581.0,25.0,23.0,2/10/2005,Feb,5,Thu,41,False,,False
1010457,635.0,25.0,23.0,2/10/2005,Feb,6,Thu,41,False,,False
1010458,736.0,25.0,23.0,2/10/2005,Feb,7,Thu,41,False,,False
1010459,784.0,24.0,22.0,2/10/2005,Feb,8,Thu,41,False,,False
1010460,804.0,25.0,21.0,2/10/2005,Feb,9,Thu,41,False,,False
1010461,821.0,25.0,21.0,2/10/2005,Feb,10,Thu,41,False,,False
1010462,832.0,25.0,21.0,2/10/2005,Feb,11,Thu,41,False,,False
1010463,839.0,25.0,21.0,2/10/2005,Feb,12,Thu,41,False,,False
1010464,836.0,25.0,21.0,2/10/2005,Feb,13,Thu,41,False,,False
1010465,826.0,24.0,21.0,2/10/2005,Feb,14,Thu,41,False,,False
1010466,815.0,21.0,19.0,2/10/2005,Feb,15,Thu,41,False,,False
1010467,807.0,21.0,19.0,2/10/2005,Feb,16,Thu,41,False,,False
1010468,821.0,22.0,19.0,2/10/2005,Feb,17,Thu,41,False,,False
1010469,860.0,21.0,18.0,2/10/2005,Feb,18,Thu,41,False,,False
1010470,877.0,21.0,18.0,2/10/2005,Feb,19,Thu,41,False,,False
1010471,854.0,21.0,18.0,2/10/2005,Feb,20,Thu,41,False,,False
1010472,827.0,21.0,18.0,2/10/2005,Feb,21,Thu,41,False,,False
1010473,773.0,21.0,18.0,2/10/2005,Feb,22,Thu,41,False,,False
1010474,696.0,21.0,18.0,2/10/2005,Feb,23,Thu,41,False,,False
1010475,646.0,19.0,18.0,2/10/2005,Feb,24,Thu,41,False,,False
1010476,626.0,19.0,16.0,2/11/2005,Feb,1,Fri,42,False,,False
1010477,594.0,20.0,12.0,2/11/2005,Feb,2,Fri,42,False,,False
1010478,596.0,20.0,11.0,2/11/2005,Feb,3,Fri,42,False,,False
1010479,594.0,20.0,10.0,2/11/2005,Feb,4,Fri,42,False,,False
1010480,620.0,20.0,9.0,2/11/2005,Feb,5,Fri,42,False,,False
1010481,663.0,19.0,8.0,2/11/2005,Feb,6,Fri,42,False,,False
1010482,772.0,17.0,6.0,2/11/2005,Feb,7,Fri,42,False,,False
1010483,814.0,15.0,5.0,2/11/2005,Feb,8,Fri,42,False,,False
1010484,821.0,14.0,5.0,2/11/2005,Feb,9,Fri,42,False,,False
1010485,820.0,13.0,4.0,2/11/2005,Feb,10,Fri,42,False,,False
1010486,822.0,21.0,5.0,2/11/2005,Feb,11,Fri,42,False,,False
1010487,823.0,23.0,7.0,2/11/2005,Feb,12,Fri,42,False,,False
1010488,812.0,25.0,7.0,2/11/2005,Feb,13,Fri,42,False,,False
1010489,797.0,28.0,8.0,2/11/2005,Feb,14,Fri,42,False,,False
1010490,780.0,29.0,9.0,2/11/2005,Feb,15,Fri,42,False,,False
1010491,774.0,30.0,10.0,2/11/2005,Feb,16,Fri,42,False,,False
1010492,791.0,30.0,9.0,2/11/2005,Feb,17,Fri,42,False,,False
1010493,830.0,29.0,8.0,2/11/2005,Feb,18,Fri,42,False,,False
